District,Year,Rain_Jan,Rain_Feb,Rain_Mar,Rain_Apr,Rain_May,Rain_Jun,Rain_Jul,Rain_Aug,Rain_Sep,Rain_Oct,Rain_Nov,Rain_Dec,Temp_Jan,Temp_Feb,Temp_Mar,Temp_Apr,Temp_May,Temp_Jun,Temp_Jul,Temp_Aug,Temp_Sep,Temp_Oct,Temp_Nov,Temp_Dec,VP_Jan,VP_Feb,VP_Mar,VP_Apr,VP_May,VP_Jun,VP_Jul,VP_Aug,VP_Sep,VP_Oct,VP_Nov,VP_Dec,Low_Copper,Medium_copper,High_copper,Low_Boron,Medium_boron,High_boron,Normal_EC,Critical for salt sensitive crop_EC,Critical for salt tolerant_EC,Injurious to all_EC,Low_Fe,Medium_Fe,High_Fe,Low_Mn,Medium_Mn,High_Mn,Low_N,Medium_N,High_N,Low_C,Medium_C,High_C,Acidic,Normal,Alkaline,Highly Alkaline,Low_P,Medium_P,High_P,Low_K,Medium_K,High_K,Low_S,Medium_S,High_S,Low_Zn,Medium_Zn,High_Zn,Area,Production,Yield,Latitude,Longitude
Mansa,1986,3.928,48.106,26.057,17.01,30.333,93.68,242.077,223.037,102.456,6.957,5.101,24.995,10.431,14.866,19.125,25.309,28.656,32.464,29.973,30.142,28.66,24.467,19.069,12.129,9.556,10.354,12.348,13.951,15.416,23.104,30.109,31.067,26.302,17.601,13.216,10.054,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,,,,29.9995,75.3937
Mansa,1987,34.241,27.32,30.261,17.379,22.22,85.341,103.192,79.215,2.274,21.626,0,9.024,11.888,16.097,20.199,26.312,27.154,32.537,32.421,31.393,30.694,25.418,19.098,14.213,9.389,10.955,13.29,14.383,15.547,24.276,33.389,32.593,28.194,18.352,13.043,11.028,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,,,,29.9995,75.3937
Mansa,1988,13.736,15.792,80.987,11.402,0.62,63.798,285.806,145.203,182.471,29.359,0,37.877,14.124,16.195,19.28,27.714,32.285,32.97,30.392,29.588,28.955,24.522,19.095,14.146,10.395,11.423,12.555,14.923,17.247,23.906,30.866,31.8,27.937,17.53,12.777,11.19,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,,,,29.9995,75.3937
Mansa,1989,48.283,8.428,24.019,5.359,11.569,27.465,267.539,139.975,50.695,1.663,10.058,2.148,12.067,14.594,19.258,24.492,30.365,31.972,30.62,28.312,28.838,24.918,18.445,13.819,9.189,10.554,12.555,13.427,16.115,22.673,30.366,31.402,26.535,17.519,12.746,10.656,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,,,,29.9995,75.3937
Mansa,1990,11.708,78.138,85.917,21.453,24.959,15.97,219.6,220.171,227.374,3.652,10.888,53.463,14.446,15.341,18.582,25.418,31.285,33.853,30.395,29.857,29.014,24.295,18.531,13.352,10.883,10.656,11.653,13.584,15.978,24.474,30.606,31.905,27.237,17.28,12.746,10.656,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,,,,29.9995,75.3937
Mansa,1991,5.376,29.031,18.027,62.983,24.187,114.162,26.86,146.443,63.409,3.954,0.147,13.329,10.886,14.877,19.396,24.168,30.006,32.062,31.652,29.865,28.944,23.918,17.978,14.214,9.391,10.755,12.555,13.65,16.824,23.367,31.632,31.7,27.566,17.452,12.477,10.755,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,,,,29.9995,75.3937
Mansa,1992,72.163,41.949,25.012,15.891,43.106,23.953,116.537,202.557,138.571,4.502,17.302,4.2,13.048,14.395,19.156,25.266,29.462,32.634,30.196,29.694,28.47,24.595,18.994,14.842,9.688,9.855,12.323,13.352,15.552,23.934,30.275,31.371,26.842,17.452,12.746,10.656,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,,,,29.9995,75.3937
Mansa,1993,15.621,17.598,33.167,34.499,18.764,24.237,197.051,24.052,96.115,0,0,0.098,11.866,16.849,18.379,26.206,31.945,33.236,30.194,31.291,28.566,24.446,19.496,13.993,9.489,11.421,11.65,13.284,16.486,23.204,30.17,31.202,26.268,17.452,12.977,11.12,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,151,564,3733,29.9995,75.3937
Mansa,1994,30.69,19.073,12.26,10.551,67.277,37.704,153.887,105.85,144.071,2.642,0,16.807,13.222,14.924,21.452,24.443,31.36,33.841,30.799,30.04,28.11,23.992,19.173,14.449,10.049,10.455,13.055,13.316,16.82,24.572,30.342,31.707,26.171,17.519,12.845,10.56,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,152,598,3934,29.9995,75.3937
Mansa,1995,33.354,110.07,18.904,7.219,1.337,79.456,216.955,290.769,102.742,2.847,12.923,3.353,11.429,14.599,18.88,24.411,31.964,34.384,31.046,29.185,28.668,25.245,18.949,13.996,9.483,10.259,12.259,14.052,17.319,25.37,30.773,31.371,27.398,17.748,12.579,10.458,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,154,600,3895,29.9995,75.3937
Mansa,1996,41.963,43.069,38.864,13.578,21.228,216.697,115.966,354.606,35.031,5.8,0.001,4.028,12.398,16.195,20.556,26.49,29.84,31.531,30.897,29.091,28.812,24.217,18.13,13.053,9.489,10.449,13.053,14.253,15.914,23.483,30.228,30.936,26.97,17.722,12.65,10.283,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,154,580,3764,29.9995,75.3937
Mansa,1997,25.066,14.84,28.536,40.507,23.914,120.52,289.788,390.467,72.357,25.417,18.036,4.656,12.588,15.098,19.776,25.412,28.803,31.211,31.395,29.337,29.636,23.365,18.246,12.363,9.694,10.354,12.455,12.495,14.433,21.54,30.17,31.402,26.272,16.361,12.414,9.891,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,153,621,4059,29.9995,75.3937
Mansa,1998,25.111,45.568,29.033,34.568,18.974,18.798,194.332,101.975,83.651,20.139,1.189,4.081,11.575,15.647,18.451,26.29,31.834,33.587,31.073,30.638,29.284,25.612,18.899,13.544,8.625,10.525,11.762,14.052,17.322,23.306,30.236,32.83,26.27,17.647,12.647,11.023,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,157,558,3553,29.9995,75.3937
Mansa,1999,18.327,15.188,16.273,12.258,19.325,67.149,96.922,180.303,67.358,1.955,2.693,1.803,11.948,16.941,21.099,29.139,31.937,31.785,31.688,30.536,30.419,25.918,20.024,14.567,9.688,11.977,12.958,17.209,17.039,22.513,30.85,31.895,26.635,18.55,13.573,11.115,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,159,687,4318,29.9995,75.3937
Mansa,2000,22.548,23.542,10.412,3.033,13.743,55.622,234.585,101.535,46.976,0,4.655,1.434,12.892,13.925,19.608,28.188,33.263,32.163,30.387,30.363,29.362,26.614,20.067,14.966,10.114,10.257,12.455,15.387,18.776,23.228,30.269,31.504,26.27,18.501,13.649,11.399,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,157,719,4582,29.9995,75.3937
Mansa,2001,8.083,8.882,23.754,10.298,21.946,70.358,313.709,61.986,52.764,0.997,2.809,2.103,12.587,16.295,21.052,26.167,32.39,31.259,30.938,31.241,29.315,26.446,19.951,14.894,9.688,10.277,12.455,13.629,16.11,20.851,30.236,31.271,27.028,18.347,13.151,10.854,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,163,748,4591,29.9995,75.3937
Mansa,2002,10.012,24.531,25.858,7.652,21.131,66.259,87.086,132.583,148.327,0.698,0,7.304,14.43,14.564,18.987,28.064,32.84,32.936,32.272,30.864,27.711,25.216,20.541,14.667,10.086,10.661,13.087,14.758,17.18,23.274,30.542,32.732,25.048,17.789,12.842,10.919,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,166,671,4045,29.9995,75.3937
Mansa,2011,,,,,,,,,,,,,12,16,22,27,33,33,32,30,29,25,21,14,1024,1364.1,1745.9,1819.7,2316.4,2870.3,3331.8,3270.2,3167.3,2028.7,1667.1,1151.2,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,170,830,4884,29.9995,75.3937
Mansa,2012,1.4,0,0,3,0,3.7,12.4,26.5,42.8,2.7,0,2,12,15,22,27,33,36,33,30,29,24,18,13,1038.1,1057.5,1534.3,1891.1,1863.2,2260.3,3071.7,3312.7,3047,2030.3,1445.3,1138.5,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,170,841,4945,29.9995,75.3937
Mansa,2013,3.2,24.5,5,0,0,81.7,42.3,79,27.8,0,2.5,0,11,16,22,28,34,34,32,30,29,26,18,15,1063.4,1455,1904.6,1664.6,1704.1,2928.9,3427,3482.6,2926.7,2422,1424.6,1262.2,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,171,759,4442,29.9995,75.3937
Mansa,2014,16.5,9.6,23.4,19.5,11.4,22.8,20.6,3,50.3,0,2,4.4,12,15,21,28,32,35,33,32,30,26,20,13,1136.2,1279.3,1667.1,1740.2,2094.3,2476.8,3122,3093.8,2930.5,2085.6,1403.5,1183.4,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,170,854,5023,29.9995,75.3937
Mansa,2015,7.4,11.7,25.9,16.3,2.5,31.5,52.4,0,1.6,2.2,0,0,12,18,21,28,34,33,31,31,30,27,21,15,1206.4,1486.6,1791.5,2042.9,1863.8,2769.6,3192.9,3282.8,2633.2,2033.8,1667.1,1176.9,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,166,742,4472,29.9995,75.3937
Mansa,2016,0,4.2,10.4,0,14.8,22.6,121,69.6,0,0,0,0,14,19,25,32,35,34,31,30,31,27,20,16,1232.2,1275,1711.7,1570.7,2251.7,2822.4,3417.7,3270.2,3013,2140.9,1497.1,1400.4,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,170,789,4641,29.9995,75.3937
Mansa,2017,26.3,,0,1,0,86.3,53,56.2,25.2,0,11.6,4.9,13,18,22,31,34,32,32,31,30,27,19,15,1228.4,1383.3,1587.2,1574,1970.3,2760.6,3427,3372.8,2930.5,2140.9,1516.8,1228.1,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,171,876,5125,29.9995,75.3937
Mansa,2018,8.8,0,0.8,6.6,1.1,48,82.4,42.8,34,0,0,0.2,13,18,24,31,34,34,31,32,30,25,20,13,1168.5,1404,1731.7,1798.8,1863.8,2875.6,3327.8,3284.2,3057.9,2092.1,1637.5,1108.5,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,172,890,5176,29.9995,75.3937
Moga,1968,19.064,28.791,13.07,2.844,8.47,11.547,99.607,160.457,1.075,12.325,0.003,11.183,12.617,14.46,21.612,27.891,32.123,35.082,31.388,30.395,31.205,24.833,19.77,15.318,9.33,9.666,11.421,12.697,15.277,23.531,30.017,30.769,25.527,16.581,11.561,10.305,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,,,,30.823,75.1734
Moga,1969,3.658,11.065,31.064,30.857,23.411,12.051,187.204,56.541,57.769,2.128,0.02,0.001,14.155,17.081,24.223,28.054,31.533,35.158,31.867,31.462,29.873,27.138,21.192,15.586,9.639,10.673,12.929,12.697,15.011,23.639,29.942,31.221,26.221,17.374,11.662,10.15,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,,,,30.823,75.1734
Moga,1970,15.207,21.241,18.669,1.09,10.379,37.164,37.125,142.752,31.065,1.243,0,0.001,14.316,16.174,21.912,28.958,33.985,33.152,32.899,30.447,30.358,27.2,19.523,15.302,9.639,10.059,11.521,13.533,15.903,22.399,29.316,30.961,26.128,16.281,11.369,10.25,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,,,,30.823,75.1734
Moga,1971,0.759,13.814,4.598,26.496,34.96,54.516,112.28,238.053,13.944,4.271,0.202,0.001,13.559,16.754,22.169,28.228,30.658,33.002,30.948,29.648,29.105,26.148,19.848,16.003,9.378,10.265,11.621,13.13,14.602,23.307,30.296,31.165,25.421,16.129,11.669,10.365,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,,,,30.823,75.1734
Moga,1972,8.916,13.203,11.66,4.102,3.899,8.729,84.12,97.673,88.986,11.341,10.538,12.448,14.475,14.417,22.686,26.854,33.171,35.553,32.259,30.411,28.763,25.102,20.154,15.38,10.006,9.373,11.921,11.789,16.125,24.113,29.583,30.101,24.721,16.313,11.968,10.505,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,,,,30.823,75.1734
Moga,1973,13.528,16.326,12.582,3.143,17.688,17.434,135.736,188.815,62.262,1.261,0,20.876,13.987,17.613,20.954,29.908,32.832,33.782,31.098,30.23,29.242,25.163,19.474,13.391,9.454,10.158,11.521,13.982,15.802,23.097,30.477,31.12,26.328,16.58,11.529,9.758,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,,,,30.823,75.1734
Moga,1974,7.671,10.34,4.322,1.301,13.171,20.684,175.137,58.338,7.535,0.251,0.001,8.002,13.058,14.702,22.297,29.417,31.939,33.384,31.188,30.062,29.448,25.669,19.128,13.432,9.297,9.974,12.329,13.701,15.47,23.146,29.817,29.661,25.446,16.947,11.569,9.657,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,,,,30.823,75.1734
Moga,1975,15.411,26.682,30.532,5.673,1.079,98.069,189.696,119.924,123.292,1.019,0,0.198,13.581,15.444,20.622,28.966,33.229,33.999,30.78,30.137,28.583,27.233,18.666,15.454,8.427,9.966,11.329,13.289,16.017,22.007,29.518,30.769,25.131,16.388,11.177,10.265,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,,,,30.823,75.1734
Moga,1976,14.753,23.848,20.89,11.539,17.445,61.386,159.911,416.056,116.21,13.857,0,0.117,14.017,16.019,20.929,26.706,32.155,32.657,31.541,29.215,29.089,26.085,20.138,14.523,9.906,10.258,11.421,12.18,15.109,22.106,30.017,29.521,24.981,16.573,12.016,10.298,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,,,,30.823,75.1734
Moga,1977,23.483,0.51,2.053,41.977,42.944,75.934,157.857,115.891,36.602,24.319,1.081,7.883,13.46,15.342,21.806,26.949,29.205,31.361,30.84,29.726,28.578,26.242,21.054,14.937,9.738,9.958,11.662,12.881,13.895,23.44,28.477,30.861,24.672,16.879,12.409,10.305,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,,,,30.823,75.1734
Moga,1978,5.669,9.191,69.934,10.915,0.907,67.102,258.252,280.47,104.39,0.03,5.659,0.408,12.176,14.879,19.638,26.464,33.264,33.256,30.134,29.547,28.474,25.99,20.059,15.391,9.338,9.665,10.613,12.989,16.849,22.997,29.636,31.321,26.188,16.581,12.068,10.405,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,,,,30.823,75.1734
Moga,1979,9.791,40.581,47.881,7.568,25.706,34.431,120.663,71.099,62.593,7.139,5.859,0.815,13.978,15.163,19.996,29.312,31.512,34.515,30.712,31.473,28.674,26.991,21.024,16.465,9.454,9.766,11.022,12.681,14.678,23.206,29.553,30.021,26.95,17.289,12.269,10.505,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,,,,30.823,75.1734
Moga,1980,12.858,7.907,21.416,8.263,3.465,89.759,381.343,231.08,55.626,6.696,9.065,11.223,14.218,16.618,20.981,29.913,33.532,33.432,30.656,30.579,28.736,26.312,19.09,14.28,9.731,10.866,11.214,13.442,16.584,22.598,30.224,30.66,25.794,17.12,11.77,10.305,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,,,,30.823,75.1734
Moga,1981,76.735,20.728,45.265,2.776,4.317,5.443,370.293,84.059,2.571,8.112,28.068,0.508,13.426,16.611,21.547,27.927,32.59,34.158,30.567,30.137,29.67,25.169,19.196,14.56,9.238,10.365,11.214,12.922,15.609,23.631,29.011,30.762,26.021,16.581,11.876,10.305,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,,,,30.823,75.1734
Moga,1982,21.871,24.31,113.999,19.809,44.452,11.915,41.071,162.256,0.993,1.555,24.995,24.444,14.875,15.154,19.122,25.448,29.126,34.064,32.126,30.01,29.833,25.785,19.835,15.522,9.446,10.066,10.513,12.18,14.27,23.307,31.065,31.06,26.028,16.879,11.869,10.521,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,,,,30.823,75.1734
Moga,1983,38.641,27.887,49.487,36.055,83.471,24.999,135.434,207.973,39.995,21.297,0,1.358,12.817,15.048,20.217,25.263,30.038,32.942,31.395,30.046,30.042,24.9,18.811,14.875,9.398,9.657,10.962,11.541,15.109,24.045,29.817,31.06,25.937,16.289,11.504,10.305,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,,,,30.823,75.1734
Moga,1984,0.206,44.309,12.616,23.724,2.48,16.791,373.727,191.072,92.293,0,0.002,22.905,12.453,14.306,22.759,27.854,34.908,34.367,30.689,30.489,28.37,25.169,19.202,15.25,9.03,9.466,12.63,12.829,17.21,23.706,30.276,31.473,24.429,16.201,11.968,10.198,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,,,,30.823,75.1734
Moga,1985,3.607,1.57,8.154,27.983,22.714,48.534,206.829,136.521,86.566,17.789,1.885,19.399,13.617,16.827,23.36,28.375,33.559,34.426,30.477,30.231,29.522,24.984,19.612,16.266,9.238,10.866,13.523,13.238,15.75,23.713,29.817,30.861,25.62,15.648,11.71,10.305,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,,,,30.823,75.1734
Moga,1986,3.687,41.833,16.408,14.579,28.17,71.16,192.558,182.851,63.472,5.084,1.297,13.054,12.84,15.711,20.939,27.403,30.117,33.741,30.405,30.458,29.09,24.836,20.549,13.701,9.446,10.165,11.421,12.821,14.754,23.206,29.824,30.592,25.71,16.743,12.361,9.85,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,,,,30.823,75.1734
Moga,1987,21.615,22.06,27.129,11.075,20.094,57.9,95.337,53.983,2.552,17.359,0,2.246,13.813,17.47,21.96,28.26,28.801,34.432,34.085,31.837,31.433,27.139,20.339,15.396,9.238,10.765,12.321,13.122,14.81,24.545,33.188,31.927,27.619,17.581,12.068,10.84,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,,,,30.823,75.1734
Moga,1988,6.638,11.821,63.391,9.066,0.421,37.006,213.551,112.076,119.259,25.524,0,26.704,15.301,17.275,21.318,29.576,33.88,33.531,30.688,29.595,29.336,25.485,20.19,15.575,10.429,11.313,11.621,13.917,16.742,23.905,30.317,31.121,27.469,16.62,11.77,10.874,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,,,,30.823,75.1734
Moga,1989,34.121,5.543,22.584,3.732,8.615,22.183,211.496,107.15,41.185,0.407,8.544,0.699,12.611,15.611,20.775,26.112,31.78,32.578,31.658,28.389,29.121,25.964,19.639,14.732,9.038,10.365,11.621,12.397,15.47,22.558,29.917,30.869,25.937,16.581,11.77,10.397,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,,,,30.823,75.1734
Moga,1990,4.808,59.288,69.309,18.081,11.526,13.343,159.405,176.737,173.768,3.044,9.407,41.173,15.616,16.447,19.896,27.276,32.042,35.078,30.24,29.846,28.593,24.658,19.944,14.981,10.838,10.365,10.621,12.373,15.161,24.465,30.117,31.261,26.689,16.213,11.762,10.405,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,,,,30.823,75.1734
Moga,1991,1.171,25.781,13.831,55.479,20.849,91.638,26.089,120.865,43.232,3.447,0.563,11.114,12.913,16.481,21.092,25.79,32.192,32.715,32.557,29.93,29.206,24.884,18.953,15.126,9.23,10.573,11.621,12.373,16.217,23.223,31.366,31.06,26.848,16.581,11.409,10.405,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,,,,30.823,75.1734
Moga,1992,50.323,29.502,13.721,14.208,42.084,16.913,85.029,171.027,88.844,3.731,12.648,2.846,14.259,15.227,21.024,27.439,31.181,34.242,30.468,29.711,28.885,25.385,20.038,15.976,9.646,9.665,11.429,12.18,14.903,24.07,29.917,30.861,26.256,16.581,11.77,10.405,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,,,,30.823,75.1734
Moga,1993,9.701,12.448,25.493,31.249,17.519,8.864,158.694,24.405,56.695,0,0,0.001,13.544,17.827,19.675,27.349,33.402,34.016,31.094,31.453,28.494,25.284,20.454,15.153,9.446,11.273,10.661,11.974,15.843,23.307,29.817,30.762,25.512,16.581,11.961,10.858,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,,,,30.823,75.1734
Moga,1994,18.108,11.679,7.177,8.374,65.484,31.748,123.835,65.219,106.538,2.328,0,10.079,14.175,16.338,23.023,26.175,32.88,34.941,30.798,29.993,28.705,24.963,20.09,15.923,9.994,10.265,12.121,12.18,16.31,24.706,29.744,31.06,25.719,16.588,11.861,10.405,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,,,,30.823,75.1734
Moga,1995,21.976,86.613,19.943,5.855,0.474,57.196,136.756,223.948,80.9,2.383,6.827,1.929,13.208,16.102,20.311,26.422,33.908,35.642,31.262,28.883,29.205,26.433,20.318,15.966,9.43,10.166,11.329,12.881,16.857,25.745,30.277,30.605,26.81,16.872,11.669,10.345,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,,,,30.823,75.1734
Moga,1996,23.991,26.743,26.235,5.335,7.366,167.989,86.678,243.256,21.077,2.488,0,0.84,13.907,17.128,22.323,28.354,31.643,32.784,31.33,28.968,28.879,25.448,19.238,14.175,9.438,10.258,12.161,13.042,15.31,23.474,29.666,30.401,26.28,16.691,11.677,9.958,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,130,503,3764,30.823,75.1734
Moga,1997,20.228,12.133,23.989,32.284,23.615,88.295,271.578,326.229,46.08,25.991,17.126,2.196,13.701,16.289,21.233,26.833,30.401,32.295,31.968,29.775,30.005,23.742,19.275,13.328,9.697,10.166,11.521,11.457,14.232,21.217,29.817,30.861,25.761,15.572,11.477,9.657,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,127,576,4534,30.823,75.1734
Moga,1998,5.748,34.987,15.278,25.907,7.737,13.933,180.844,73.659,41.356,18.065,0.938,0.841,11.315,16.854,19.797,27.927,33.382,35.074,31.303,30.463,29.821,26.321,20.978,16.14,8.467,10.233,10.921,12.921,16.644,23.307,29.824,32.006,25.72,16.588,11.717,10.665,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,124,530,4273,30.823,75.1734
Moga,1999,7.951,6.793,13.372,2.855,14.858,56.014,60.071,116.674,51.267,1.149,0.596,0.465,13.365,18.749,23.598,31.814,33.501,32.895,32.268,30.89,30.579,26.933,21.565,16.202,9.639,11.38,12.088,15.719,16.45,22.85,30.063,31.741,25.981,17.393,12.37,10.725,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,124,562,4531,30.823,75.1734
Moga,2000,15.121,12.774,4.595,0.765,8.564,38.12,244.057,69.272,25.702,0,4.813,1.269,14.607,15.074,21.012,30.124,34.027,33.015,30.884,30.658,30.132,27.753,21.502,16.602,10.094,9.986,11.521,13.945,17.258,22.626,29.917,30.839,25.728,17.307,12.629,11.273,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,170,838,4928,30.823,75.1734
Moga,2001,5.144,3.634,23.024,5.8,17.913,56.362,285.352,19.735,27.841,0.275,0.612,0.483,13.795,17.307,22.543,27.553,33.391,32.478,31.531,31.558,30.48,27.633,21.713,16.502,9.639,10.106,11.529,12.516,15.609,20.842,29.984,30.869,26.81,17.474,12.12,10.605,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,172,818,4755,30.823,75.1734
Moga,2002,2.768,8.222,8.233,3.263,23.043,44.443,75.778,86.147,95.503,0.148,0,7.818,15.844,16.133,20.79,29.839,34.681,34.226,33.259,31.074,28.306,26.353,21.228,15.839,9.93,10.365,12.121,13.649,16.45,23.365,30.513,32.246,24.462,16.699,11.729,10.713,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,167,779,4664,30.823,75.1734
Moga,2004,20.9,2.1,0,2.2,9.8,6.7,10,31.6,16.1,9.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,171,743,4344,30.823,75.1734
Moga,2005,43.6,34.7,13.8,7.3,1.9,5.2,89.1,61,70.2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,173,759,4389,30.823,75.1734
Moga,2006,0,0,11.7,0,0,9.1,26.4,147.4,90.5,6.2,18.1,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,174,767,4406,30.823,75.1734
Moga,2007,0,21.2,27.7,0,0,39.8,58,110.2,17,0,0,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,175,725,4143,30.823,75.1734
Moga,2008,5.6,1.2,0,0,44.8,125.1,40,192.9,8.2,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,175,818,4670,30.823,75.1734
Moga,2009,14,10.5,20.8,23.7,16.8,3.2,87.8,60.1,91.9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,177,873,4932,30.823,75.1734
Moga,2010,1,11.8,1,0,0,1.8,293.8,32,66.5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,100,0,0,,,,,,,177,779,4401,30.823,75.1734
